"tx_merchant_clean","month_number","year(Post_date)","key","value"
"ETIHADAIR",8,2014,"Average",1565.85791808874
"ETIHADAIR",9,2013,"Average",1708.03890876565
"ETIHADAIR",10,2013,"Average",1598.44854291417
"ETIHADAIR",11,2013,"Average",1890.93614155251
"ETIHADAIR",12,2013,"Average",1549.08136820926
"ETISALAT",1,2014,"Average",1248.89651918559
"ETISALAT",2,2014,"Average",1207.0494329696
"ETISALAT",3,2014,"Average",1180.37531595092
"ETISALAT",4,2014,"Average",1228.1210259454
"ETISALAT",5,2014,"Average",1221.80593512418
"ETISALAT",6,2014,"Average",1135.47034101981
"ETISALAT",7,2014,"Average",1214.82007154742
"ETISALAT",8,2014,"Average",1202.94230197164
"ETISALAT",9,2013,"Average",1224.7083556338
"ETISALAT",10,2013,"Average",1308.65573333333
"ETISALAT",11,2013,"Average",1330.6519440184
"ETISALAT",12,2013,"Average",1273.24757671564
"FARDAN TRADING SERVICE",1,2014,"Average",4858.41212121212
"FARDAN TRADING SERVICE",2,2014,"Average",5326.94482758621
"FARDAN TRADING SERVICE",3,2014,"Average",5325.95098039216
"FARDAN TRADING SERVICE",4,2014,"Average",5290.22549019608
"FARDAN TRADING SERVICE",5,2014,"Average",6265.63571428571
"FARDAN TRADING SERVICE",6,2014,"Average",6206.68333333333
"FARDAN TRADING SERVICE",7,2014,"Average",6359.1
"FARDAN TRADING SERVICE",8,2014,"Average",6873.10559006211
"FARDAN TRADING SERVICE",9,2013,"Average",4197.51265822785
"FARDAN TRADING SERVICE",10,2013,"Average",4569.54294478528
"FARDAN TRADING SERVICE",11,2013,"Average",4867.84926470588
"FARDAN TRADING SERVICE",12,2013,"Average",4742.84146341463
"FITNESS FIRST",1,2014,"Average",1464.87764119601
"FITNESS FIRST",2,2014,"Average",1316.03132258065
"FITNESS FIRST",3,2014,"Average",1533.56163461538
"FITNESS FIRST",4,2014,"Average",1696.36201729107
"FITNESS FIRST",5,2014,"Average",1371.6087987988
"FITNESS FIRST",6,2014,"Average",1338.14788732394
"FITNESS FIRST",7,2014,"Average",1424.90853820598
"FITNESS FIRST",8,2014,"Average",1681.96179419525
"FITNESS FIRST",9,2013,"Average",1371.82269541779
"FITNESS FIRST",10,2013,"Average",1371.05713068182
"FITNESS FIRST",11,2013,"Average",1377.78901234568
"FITNESS FIRST",12,2013,"Average",1248.34861591695
"FU COM LLC GEANT HYPER",1,2014,"Average",370.590041809198
"FU COM LLC GEANT HYPER",2,2014,"Average",318.217890365449
"FU COM LLC GEANT HYPER",3,2014,"Average",326.332177661169
"FU COM LLC GEANT HYPER",4,2014,"Average",322.496239410681
"FU COM LLC GEANT HYPER",5,2014,"Average",355.01725395733
"FU COM LLC GEANT HYPER",6,2014,"Average",320.281608866643
"FU COM LLC GEANT HYPER",7,2014,"Average",286.061435897436
"FU COM LLC GEANT HYPER",8,2014,"Average",305.062449677174
"FU COM LLC GEANT HYPER",9,2013,"Average",331.627064144737
"FU COM LLC GEANT HYPER",10,2013,"Average",307.287769260253
"FU COM LLC GEANT HYPER",11,2013,"Average",331.778302408212
"FU COM LLC GEANT HYPER",12,2013,"Average",340.876965192168
"GALERIES LAFAYETTE",1,2014,"Average",995.340663615561
"GALERIES LAFAYETTE",2,2014,"Average",1128.05426966292
"GALERIES LAFAYETTE",3,2014,"Average",1064.43963855422
"GALERIES LAFAYETTE",4,2014,"Average",1039.59794466403
"GALERIES LAFAYETTE",5,2014,"Average",978.648034682081
"GALERIES LAFAYETTE",6,2014,"Average",968.238708971554
"GALERIES LAFAYETTE",7,2014,"Average",1083.20313636364
"GALERIES LAFAYETTE",8,2014,"Average",875.521704260652
"GALERIES LAFAYETTE",9,2013,"Average",944.330228310502
"GALERIES LAFAYETTE",10,2013,"Average",1076.67316964286
"GALERIES LAFAYETTE",11,2013,"Average",900.763888888889
"GALERIES LAFAYETTE",12,2013,"Average",937.531685649203
"GARGASH ENTERPRISES LL",1,2014,"Average",7868.37632911392
"GARGASH ENTERPRISES LL",2,2014,"Average",8641.33396825397
"GARGASH ENTERPRISES LL",3,2014,"Average",12973.6557627119
"GARGASH ENTERPRISES LL",4,2014,"Average",12700.2076363636
"GARGASH ENTERPRISES LL",5,2014,"Average",14595.4252238806
"GARGASH ENTERPRISES LL",6,2014,"Average",10123.536875
"GARGASH ENTERPRISES LL",7,2014,"Average",10857.1222988506
"GARGASH ENTERPRISES LL",8,2014,"Average",9544.97846153846
"GARGASH ENTERPRISES LL",9,2013,"Average",9989.50037735849
"GARGASH ENTERPRISES LL",10,2013,"Average",13126.69
"GARGASH ENTERPRISES LL",11,2013,"Average",9008.8075
"GARGASH ENTERPRISES LL",12,2013,"Average",12546.4528735632
"GEMS WORLD ACADEMY",1,2014,"Average",36941.4
"GEMS WORLD ACADEMY",2,2014,"Average",33122.8421052632
"GEMS WORLD ACADEMY",3,2014,"Average",20330.9333333333
"GEMS WORLD ACADEMY",4,2014,"Average",13250.4117647059
"GEMS WORLD ACADEMY",5,2014,"Average",7023.375
"GEMS WORLD ACADEMY",6,2014,"Average",5646.66666666667
"GEMS WORLD ACADEMY",8,2014,"Average",50587.4444444444
"GEMS WORLD ACADEMY",9,2013,"Average",28073.44
"GEMS WORLD ACADEMY",10,2013,"Average",8473.125
"GEMS WORLD ACADEMY",11,2013,"Average",6827.14285714286
"GEMS WORLD ACADEMY",12,2013,"Average",2090.7
"GROSVERNOR HOUSE WEST",1,2014,"Average",1134.48523943662
"GROSVERNOR HOUSE WEST",2,2014,"Average",1127.29130699088
"GROSVERNOR HOUSE WEST",3,2014,"Average",1342.99323353293
"GROSVERNOR HOUSE WEST",4,2014,"Average",1420.98100334448
"GROSVERNOR HOUSE WEST",5,2014,"Average",1335.79524193548
"GROSVERNOR HOUSE WEST",6,2014,"Average",1193.75220496894
"GROSVERNOR HOUSE WEST",7,2014,"Average",2131.05815165877
"GROSVERNOR HOUSE WEST",8,2014,"Average",1471.823
"GROSVERNOR HOUSE WEST",9,2013,"Average",817.573066298342
"GROSVERNOR HOUSE WEST",10,2013,"Average",1043.09073770492
"GROSVERNOR HOUSE WEST",11,2013,"Average",837.91335978836
"GROSVERNOR HOUSE WEST",12,2013,"Average",1004.07444785276
"GROUPON",1,2014,"Average",202.185004436557
"GROUPON",2,2014,"Average",251.541630901288
"GROUPON",3,2014,"Average",229.666901905434
"GROUPON",4,2014,"Average",289.331006612785
"GROUPON",5,2014,"Average",295.030821917808
"GROUPON",6,2014,"Average",255.052610114193
"GROUPON",7,2014,"Average",259.026350461133
"GROUPON",8,2014,"Average",261.888810696692
"GROUPON",9,2013,"Average",271.118106617647
"GROUPON",10,2013,"Average",230.888188976378
"GROUPON",11,2013,"Average",237.827319587629
"GROUPON",12,2013,"Average",241.267955801105
"HARRODS",1,2014,"Average",6891.56095238095
"HARRODS",2,2014,"Average",7332.32872340426
"HARRODS",3,2014,"Average",5487.24984615385
"HARRODS",4,2014,"Average",7381.99944
"HARRODS",5,2014,"Average",4139.87895522388
"HARRODS",6,2014,"Average",5193.0803
"HARRODS",7,2014,"Average",4528.18438356164
"HARRODS",8,2014,"Average",3988.92809859155
"HARRODS",9,2013,"Average",8842.0076744186
"HARRODS",10,2013,"Average",5148.91008474576
"HARRODS",11,2013,"Average",6319.05217391304
"HARRODS",12,2013,"Average",3945.93422680412
"HARVEY NICHOLS",1,2014,"Average",1428.54254518072
"HARVEY NICHOLS",2,2014,"Average",1515.67665816327
"HARVEY NICHOLS",3,2014,"Average",1649.81412825651
"HARVEY NICHOLS",4,2014,"Average",1854.55669546436
"HARVEY NICHOLS",5,2014,"Average",1876.50218531469
"HARVEY NICHOLS",6,2014,"Average",1428.8692226614
"HARVEY NICHOLS",7,2014,"Average",1419.84530864198
"HARVEY NICHOLS",8,2014,"Average",1424.69348441926
"HARVEY NICHOLS",9,2013,"Average",1450.49860158311
"HARVEY NICHOLS",10,2013,"Average",1232.75672634271
"HARVEY NICHOLS",11,2013,"Average",1602.07633410673
"HARVEY NICHOLS",12,2013,"Average",1637.48032786885
"HERTZ",1,2014,"Average",1617.8193
"HERTZ",2,2014,"Average",1353.85103448276
"HERTZ",3,2014,"Average",1690.76008298755
"HERTZ",4,2014,"Average",1735.22911111111
"HERTZ",5,2014,"Average",1536.0546090535
"HERTZ",6,2014,"Average",1389.76669201521
"HERTZ",7,2014,"Average",1401.63674311927
"HERTZ",8,2014,"Average",1384.98053278689
"HERTZ",9,2013,"Average",1350.84387640449
"HERTZ",10,2013,"Average",1748.13168224299
"HERTZ",11,2013,"Average",1528.97732057416
"HERTZ",12,2013,"Average",1647.52743718593
"HOME CENTRE",1,2014,"Average",801.517815964523
"HOME CENTRE",2,2014,"Average",736.906855241265
"HOME CENTRE",3,2014,"Average",899.677214191853
"HOME CENTRE",4,2014,"Average",814.557259528131
"HOME CENTRE",5,2014,"Average",963.766712598425
"HOME CENTRE",6,2014,"Average",928.9126987061
"HOME CENTRE",7,2014,"Average",891.246016646849
"HOME CENTRE",8,2014,"Average",956.193102941176
"HOME CENTRE",9,2013,"Average",901.79675
"HOME CENTRE",10,2013,"Average",753.996912225705
"HOME CENTRE",11,2013,"Average",684.403009922823
"HOME CENTRE",12,2013,"Average",617.819389097744
"HOME CENTRE GULF LLC",1,2014,"Average",1085.33251473477
"HOME CENTRE GULF LLC",2,2014,"Average",1023.34517857143
"HOME CENTRE GULF LLC",3,2014,"Average",705.577573529412
"HOME CENTRE GULF LLC",4,2014,"Average",917.352668539326
"HOME CENTRE GULF LLC",5,2014,"Average",1084.89103053435
"HOME CENTRE GULF LLC",6,2014,"Average",1181.60256532067
"HOME CENTRE GULF LLC",7,2014,"Average",1007.80209003215
"HOME CENTRE GULF LLC",8,2014,"Average",981.313927272727
"HOME CENTRE GULF LLC",9,2013,"Average",1144.41674008811
"HOME CENTRE GULF LLC",10,2013,"Average",648.387896253602
"HOME CENTRE GULF LLC",11,2013,"Average",887.532246376812
"HOME CENTRE GULF LLC",12,2013,"Average",840.766950757576
"IKEA DFC- EFT",1,2014,"Average",906.124242819843
"IKEA DFC- EFT",2,2014,"Average",983.146117936118
"IKEA DFC- EFT",3,2014,"Average",1002.75746031746
"IKEA DFC- EFT",4,2014,"Average",897.906761860894
"IKEA DFC- EFT",5,2014,"Average",874.499054855448
"IKEA DFC- EFT",6,2014,"Average",843.402479194043
"IKEA DFC- EFT",7,2014,"Average",891.886594387755
"IKEA DFC- EFT",8,2014,"Average",928.76366469428
"IKEA DFC- EFT",9,2013,"Average",950.242689152233
"IKEA DFC- EFT",10,2013,"Average",862.881983014862
"IKEA DFC- EFT",11,2013,"Average",903.927380008807
"IKEA DFC- EFT",12,2013,"Average",906.669085264901
"JOY ALUKKAS JEWELLERY",1,2014,"Average",4035.01582278481
"JOY ALUKKAS JEWELLERY",2,2014,"Average",3696.31147540984
"JOY ALUKKAS JEWELLERY",3,2014,"Average",3666.69302325581
"JOY ALUKKAS JEWELLERY",4,2014,"Average",3834.83501683502
"JOY ALUKKAS JEWELLERY",5,2014,"Average",4051.97796143251
"JOY ALUKKAS JEWELLERY",6,2014,"Average",3826.51219512195
"JOY ALUKKAS JEWELLERY",7,2014,"Average",3826.36084452975
"JOY ALUKKAS JEWELLERY",8,2014,"Average",3980.93449152542
"JOY ALUKKAS JEWELLERY",9,2013,"Average",3431.28558659218
"JOY ALUKKAS JEWELLERY",10,2013,"Average",4049.43217665615
"JOY ALUKKAS JEWELLERY",11,2013,"Average",3848.74482758621
"JOY ALUKKAS JEWELLERY",12,2013,"Average",3151.52732240437
"JUMBO ELECTRONICS CO L",1,2014,"Average",1958.30347442681
"JUMBO ELECTRONICS CO L",2,2014,"Average",1760.11926121372
"JUMBO ELECTRONICS CO L",3,2014,"Average",1871.40761329305
"JUMBO ELECTRONICS CO L",4,2014,"Average",2171.64725099602
"JUMBO ELECTRONICS CO L",5,2014,"Average",1709.43894039735
"JUMBO ELECTRONICS CO L",6,2014,"Average",2245.51162790698
"JUMBO ELECTRONICS CO L",7,2014,"Average",1823.12682
"JUMBO ELECTRONICS CO L",8,2014,"Average",1903.59540229885
"JUMBO ELECTRONICS CO L",9,2013,"Average",1878.21962382445
"JUMBO ELECTRONICS CO L",10,2013,"Average",1788.78166666667
"JUMBO ELECTRONICS CO L",11,2013,"Average",1854.85340974212
"JUMBO ELECTRONICS CO L",12,2013,"Average",1845.19777319588
"LE MERIDIEN DUBAI",1,2014,"Average",828.53578125
"LE MERIDIEN DUBAI",2,2014,"Average",593.012827324478
"LE MERIDIEN DUBAI",3,2014,"Average",636.191304347826
"LE MERIDIEN DUBAI",4,2014,"Average",617.136099656357
"LE MERIDIEN DUBAI",5,2014,"Average",667.648887070376
"LE MERIDIEN DUBAI",6,2014,"Average",681.445224416517
"LE MERIDIEN DUBAI",7,2014,"Average",819.686735395189
"LE MERIDIEN DUBAI",8,2014,"Average",616.342950530035
"LE MERIDIEN DUBAI",9,2013,"Average",605.920080645161
"LE MERIDIEN DUBAI",10,2013,"Average",746.958502581756
"LE MERIDIEN DUBAI",11,2013,"Average",640.743595706619
"LE MERIDIEN DUBAI",12,2013,"Average",687.583879598662
"LOUIS VUITTON",1,2014,"Average",5825.2872368421
"LOUIS VUITTON",2,2014,"Average",4849.67548780488
"LOUIS VUITTON",3,2014,"Average",5250.77419354839
"LOUIS VUITTON",4,2014,"Average",6371.80122807018
"LOUIS VUITTON",5,2014,"Average",4635.89417910448
"LOUIS VUITTON",6,2014,"Average",5013.10606060606
"LOUIS VUITTON",7,2014,"Average",4273.90113207547
"LOUIS VUITTON",8,2014,"Average",4906.74487804878
"LOUIS VUITTON",9,2013,"Average",4853.7925
"LOUIS VUITTON",10,2013,"Average",4525.0942
"LOUIS VUITTON",11,2013,"Average",5847.73642857143
"LOUIS VUITTON",12,2013,"Average",5140.40575
"LOUIS VUITTON E.A.U (L",1,2014,"Average",4655.64367816092
"LOUIS VUITTON E.A.U (L",2,2014,"Average",4363.88888888889
"LOUIS VUITTON E.A.U (L",3,2014,"Average",5252.2
"LOUIS VUITTON E.A.U (L",4,2014,"Average",5306.11842105263
"LOUIS VUITTON E.A.U (L",5,2014,"Average",5013.3947368421
"LOUIS VUITTON E.A.U (L",6,2014,"Average",5421.18181818182
"LOUIS VUITTON E.A.U (L",7,2014,"Average",4936.33125
"LOUIS VUITTON E.A.U (L",8,2014,"Average",5600.12307692308
"LOUIS VUITTON E.A.U (L",9,2013,"Average",4790.76923076923
"LOUIS VUITTON E.A.U (L",10,2013,"Average",4957.01923076923
"LOUIS VUITTON E.A.U (L",11,2013,"Average",5403.92857142857
"LOUIS VUITTON E.A.U (L",12,2013,"Average",5207.02040816327
"LULU HYPERMARKET",1,2014,"Average",280.034531534608
"LULU HYPERMARKET",2,2014,"Average",267.589845981169
"LULU HYPERMARKET",3,2014,"Average",258.803738338034
"LULU HYPERMARKET",4,2014,"Average",283.940787924205
"LULU HYPERMARKET",5,2014,"Average",264.463115109364
"LULU HYPERMARKET",6,2014,"Average",266.45127781841
"LULU HYPERMARKET",7,2014,"Average",262.269693280935
"LULU HYPERMARKET",8,2014,"Average",248.874603296282
"LULU HYPERMARKET",9,2013,"Average",244.727793955708
"LULU HYPERMARKET",10,2013,"Average",277.61229267145
"LULU HYPERMARKET",11,2013,"Average",252.215020008362
"LULU HYPERMARKET",12,2013,"Average",261.336913285601
"M H AL SHAYA CO LLC",1,2014,"Average",341.944693715195
"M H AL SHAYA CO LLC",2,2014,"Average",335.098354564756
"M H AL SHAYA CO LLC",3,2014,"Average",298.031534344335
"M H AL SHAYA CO LLC",4,2014,"Average",358.22596124031
"M H AL SHAYA CO LLC",5,2014,"Average",290.193836065574
"M H AL SHAYA CO LLC",6,2014,"Average",297.200968992248
"M H AL SHAYA CO LLC",7,2014,"Average",356.68693
"M H AL SHAYA CO LLC",8,2014,"Average",280.408356840621
"M H AL SHAYA CO LLC",9,2013,"Average",280.064252336449
"M H AL SHAYA CO LLC",10,2013,"Average",334.247598253275
"M H AL SHAYA CO LLC",11,2013,"Average",305.410090322581
"M H AL SHAYA CO LLC",12,2013,"Average",359.159679245283
"MADINAT JUM - F&B",1,2014,"Average",585.686556016597
"MADINAT JUM - F&B",2,2014,"Average",619.570067385445
"MADINAT JUM - F&B",3,2014,"Average",641.596680286006
"MADINAT JUM - F&B",4,2014,"Average",569.969106945976
"MADINAT JUM - F&B",5,2014,"Average",553.377246376812
"MADINAT JUM - F&B",6,2014,"Average",532.046676217765
"MADINAT JUM - F&B",7,2014,"Average",577.684137931034
"MADINAT JUM - F&B",8,2014,"Average",469.673887814313
"MADINAT JUM - F&B",9,2013,"Average",629.053913043478
"MADINAT JUM - F&B",10,2013,"Average",595.317372654156
"MADINAT JUM - F&B",11,2013,"Average",621.975721455458
"MADINAT JUM - F&B",12,2013,"Average",760.188159144893
"MAKEMYTRIP FZ LLC",1,2014,"Average",1245.86452722063
"MAKEMYTRIP FZ LLC",2,2014,"Average",1401.40711462451
"MAKEMYTRIP FZ LLC",3,2014,"Average",1340.76149425287
"MAKEMYTRIP FZ LLC",4,2014,"Average",1653.55807365439
"MAKEMYTRIP FZ LLC",5,2014,"Average",1579.47352024922
"MAKEMYTRIP FZ LLC",6,2014,"Average",1556.05172413793
"MAKEMYTRIP FZ LLC",7,2014,"Average",1330.57401812689
"MAKEMYTRIP FZ LLC",8,2014,"Average",1329.12244897959
"MAKEMYTRIP FZ LLC",9,2013,"Average",1259.01552795031
"MAKEMYTRIP FZ LLC",10,2013,"Average",1170.16981132075
"MAKEMYTRIP FZ LLC",11,2013,"Average",1260.79256965944
"MAKEMYTRIP FZ LLC",12,2013,"Average",1417.61635220126
"MARRIOTT",1,2014,"Average",994.8203
"MARRIOTT",2,2014,"Average",872.945423197492
"MARRIOTT",3,2014,"Average",661.952082111437
"MARRIOTT",4,2014,"Average",720.650447761194
"MARRIOTT",5,2014,"Average",920.028165137615
"MARRIOTT",6,2014,"Average",863.07415896488
"MARRIOTT",7,2014,"Average",923.221920374707
"MARRIOTT",8,2014,"Average",651.645970464135
"MARRIOTT",9,2013,"Average",796.225352564103
"MARRIOTT",10,2013,"Average",858.616479750779
"MARRIOTT",11,2013,"Average",912.462491103203
"MARRIOTT",12,2013,"Average",1177.21640569395
"MASSIMO DUTTI-FAZA TRA",1,2014,"Average",713.068333333333
"MASSIMO DUTTI-FAZA TRA",2,2014,"Average",796.478260869565
"MASSIMO DUTTI-FAZA TRA",3,2014,"Average",896.099115044248
"MASSIMO DUTTI-FAZA TRA",4,2014,"Average",760.474285714286
"MASSIMO DUTTI-FAZA TRA",5,2014,"Average",680.497227356747
"MASSIMO DUTTI-FAZA TRA",6,2014,"Average",636.949282296651
"MASSIMO DUTTI-FAZA TRA",7,2014,"Average",672.295774647887
"MASSIMO DUTTI-FAZA TRA",8,2014,"Average",849.27807486631
"MASSIMO DUTTI-FAZA TRA",9,2013,"Average",714.615615615616
"MASSIMO DUTTI-FAZA TRA",10,2013,"Average",746.660831509847
"MASSIMO DUTTI-FAZA TRA",11,2013,"Average",760.347345132743
"MASSIMO DUTTI-FAZA TRA",12,2013,"Average",656.726425531915
"MAX ELECTRONICS LLC",1,2014,"Average",1776.09988888889
"MAX ELECTRONICS LLC",2,2014,"Average",1458.54128133705
"MAX ELECTRONICS LLC",3,2014,"Average",1107.35139088729
"MAX ELECTRONICS LLC",4,2014,"Average",1318.14104982206
"MAX ELECTRONICS LLC",5,2014,"Average",1236.70925373134
"MAX ELECTRONICS LLC",6,2014,"Average",1316.69881700555
"MAX ELECTRONICS LLC",7,2014,"Average",1289.18586353945
"MAX ELECTRONICS LLC",8,2014,"Average",983.936838235294
"MAX ELECTRONICS LLC",9,2013,"Average",956.03375
"MAX ELECTRONICS LLC",10,2013,"Average",1241.08527186761
"MAX ELECTRONICS LLC",11,2013,"Average",1022.10980830671
"MAX ELECTRONICS LLC",12,2013,"Average",1156.30783295711
"ONLINE BILL PYMT DEWA",1,2014,"Average",998.979135667396
"ONLINE BILL PYMT DEWA",2,2014,"Average",968.868368017525
"ONLINE BILL PYMT DEWA",3,2014,"Average",972.53435530086
"ONLINE BILL PYMT DEWA",4,2014,"Average",1104.77437621832
"ONLINE BILL PYMT DEWA",5,2014,"Average",1079.51515180266
"ONLINE BILL PYMT DEWA",6,2014,"Average",1230.31174418605
"ONLINE BILL PYMT DEWA",7,2014,"Average",1399.9521179402
"ONLINE BILL PYMT DEWA",8,2014,"Average",1419.11552839117
"ONLINE BILL PYMT DEWA",9,2013,"Average",1413.23675
"ONLINE BILL PYMT DEWA",10,2013,"Average",1491.92798657718
"ONLINE BILL PYMT DEWA",11,2013,"Average",1266.29045408678
"ONLINE BILL PYMT DEWA",12,2013,"Average",1158.76137218045
"ONLINE BILL PYMT SEWA",1,2014,"Average",523.253688311688
"ONLINE BILL PYMT SEWA",2,2014,"Average",483.128826530612
"ONLINE BILL PYMT SEWA",3,2014,"Average",513.574441558442
"ONLINE BILL PYMT SEWA",4,2014,"Average",496.693238095238
"ONLINE BILL PYMT SEWA",5,2014,"Average",575.030603864734
"ONLINE BILL PYMT SEWA",6,2014,"Average",761.405850340136
"ONLINE BILL PYMT SEWA",7,2014,"Average",960.662670940171
"ONLINE BILL PYMT SEWA",8,2014,"Average",1198.22103519669
"ONLINE BILL PYMT SEWA",9,2013,"Average",978.028395415473
"ONLINE BILL PYMT SEWA",10,2013,"Average",894.941385041551
"ONLINE BILL PYMT SEWA",11,2013,"Average",772.993167155425
"ONLINE BILL PYMT SEWA",12,2013,"Average",771.589383033419
"OSN",1,2014,"Average",302.942699680511
"OSN",2,2014,"Average",293.726797820823
"OSN",3,2014,"Average",295.600187817259
"OSN",4,2014,"Average",291.66882475299
"OSN",5,2014,"Average",284.735808202654
"OSN",6,2014,"Average",253.931304909561
"OSN",7,2014,"Average",253.426419919246
"OSN",8,2014,"Average",239.709040697674
"OSN",9,2013,"Average",276.756892725031
"OSN",10,2013,"Average",277.995334394904
"OSN",11,2013,"Average",275.783617139677
"OSN",12,2013,"Average",270.04425498426
"PAN EMIRATES FURNITURE",1,2014,"Average",2234.04232804233
"PAN EMIRATES FURNITURE",2,2014,"Average",2072.89932885906
"PAN EMIRATES FURNITURE",3,2014,"Average",1710.01162790698
"PAN EMIRATES FURNITURE",4,2014,"Average",1795.82608695652
"PAN EMIRATES FURNITURE",5,2014,"Average",1862.96551724138
"PAN EMIRATES FURNITURE",6,2014,"Average",2432.37931034483
"PAN EMIRATES FURNITURE",7,2014,"Average",2085.07228915663
"PAN EMIRATES FURNITURE",8,2014,"Average",2343.77401129944
"PAN EMIRATES FURNITURE",9,2013,"Average",2243.12903225806
"PAN EMIRATES FURNITURE",10,2013,"Average",2026.36585365854
"PAN EMIRATES FURNITURE",11,2013,"Average",1863.37762237762
"PAN EMIRATES FURNITURE",12,2013,"Average",2179.66272189349
"PLUG INS",1,2014,"Average",2116.5756379822
"PLUG INS",2,2014,"Average",1709.37781512605
"PLUG INS",3,2014,"Average",1582.75722891566
"PLUG INS",4,2014,"Average",1669.71074766355
"PLUG INS",5,2014,"Average",1470.95217054264
"PLUG INS",6,2014,"Average",1390.51008230453
"PLUG INS",7,2014,"Average",1541.82949152542
"PLUG INS",8,2014,"Average",1634.31552419355
"PLUG INS",9,2013,"Average",1738.47404411765
"PLUG INS",10,2013,"Average",1393.83751724138
"PLUG INS",11,2013,"Average",1610.05435797665
"PLUG INS",12,2013,"Average",1359.67413043478
"QATAR AIR",1,2014,"Average",2641.22962962963
"QATAR AIR",2,2014,"Average",2753.27242718447
"QATAR AIR",3,2014,"Average",3704.76955696203
"QATAR AIR",4,2014,"Average",2356.70555555556
"QATAR AIR",5,2014,"Average",2261.82518796992
"QATAR AIR",6,2014,"Average",2398.1981981982
"QATAR AIR",7,2014,"Average",2595.87310606061
"QATAR AIR",8,2014,"Average",2641.05288461538
"QATAR AIR",9,2013,"Average",3251.74969135802
"QATAR AIR",10,2013,"Average",3324.15642458101
"QATAR AIR",11,2013,"Average",2887.45552238806
"QATAR AIR",12,2013,"Average",2045.65093220339
"RICHEMONT CARTIER BTQ",1,2014,"Average",24484.7307692308
"RICHEMONT CARTIER BTQ",2,2014,"Average",16063.4722222222
"RICHEMONT CARTIER BTQ",3,2014,"Average",14623.5483870968
"RICHEMONT CARTIER BTQ",4,2014,"Average",11544.0571428571
"RICHEMONT CARTIER BTQ",5,2014,"Average",12424.34375
"RICHEMONT CARTIER BTQ",6,2014,"Average",25563.75
"RICHEMONT CARTIER BTQ",7,2014,"Average",14885.5
"RICHEMONT CARTIER BTQ",8,2014,"Average",15039.12
"RICHEMONT CARTIER BTQ",9,2013,"Average",6838.30434782609
"RICHEMONT CARTIER BTQ",10,2013,"Average",10776.0833333333
